;MET_5.1;MET_5.2;F2i/F2u_7.1;VSA_7.1;VAI_7.1;FCR_7.1;NoP_8.1;PPT_8.1;SPIR_8.1;RIWP_8.1;relF0VR_8.2;relF0SD_8.2;RS_8.3;relF0VR_8.4;relF0SD_8.4;relF1SD_9.1;relF2SD_9.1;relF0SD_9.1;relF0VR_9.1;relSEOSD_9.1;relSEOVR_9.1;RIWP_9.1;SPIR_9.1;relF1SD_9.2;relF2SD_9.2;relF0SD_9.2;relF0VR_9.2;relSEOSD_9.2;relSEOVR_9.2;RIWP_9.2;SPIR_9.2;PPT_9.2;NoP_9.2;relF1SD_9.4;relF2SD_9.4;relF0SD_9.4;relF0VR_9.4;relSEOSD_9.4;relSEOVR_9.4;RIWP_9.4;SPIR_9.4;PPT_9.4;NoP_9.4
P2039;21.6625625;10.3900625;1.0735625107773334;158538.6476788144;0.43347659225874513;2.311047507924687;18.0;94.11899386918104;42.81867295565926;11.525763969879693;0.7785094809049763;0.09122826163825293;4.239720705896261;0.9898739327797546;0.9898739327797546;0.3470013493038039;0.11821674259148303;0.08054303435590308;0.8757552382029351;0.08618275634955118;0.7379744574001217;1051.8316036245735;143.03467400145556;0.31499753399136565;0.10272441359266615;0.2410110458798759;0.9848760051474066;0.08008984069438091;0.7895123601824239;0.8232922418740559;29.297007228993074;693.3154774643806;5.4;0.2605352335481027;0.10777943949985108;0.31272726913226107;0.9724135898806634;0.11953503028939354;0.8186313612809866;15.166182885040472;45.076653788864924;69.1866831081367;133
P2042;15.4400625;14.2325625;0.8668651226522547;270086.48971627664;0.4532238104181992;2.2149689291943306;11.0;106.3804858817452;51.00922549664256;57.28766086683391;0.9047853419520854;0.1407525562945207;4.707226529695908;0.9293185751751355;0.9293185751751355;0.20394423445613982;0.13211935427843893;0.0755579727903492;0.5499311017380082;0.07314943307231522;0.7617524365429854;1067.2234121762428;138.17844406195684;0.2131492607557252;0.12578202886116277;0.10429143971386312;0.6862358371416397;0.08115627281315181;0.6510965920628996;1.7430484489600289;40.724608804857795;717.8134292623095;5.2;0.22012253914929125;0.12627927446424803;0.1419213628103301;0.8628563725972482;0.13267518837288636;0.8957186899656179;18.39134735989557;55.9285331300526;80.66429979522131;106
P2043;20.0825625;15.6600625;0.9813753351417032;97437.23233890592;0.41622854087527844;2.4152992259629547;14.0;109.03985685179569;48.89370711796334;56.54796522320833;1.2018627865514926;0.15121313086275082;4.549731911883699;1.017585937796377;1.017585937796377;0.22632675090477528;0.09566887740149982;0.0896170189568922;0.6913525199864206;0.09899659571685519;0.8176895087205361;943.4145183869696;125.3413300714191;0.21552454981218805;0.08993956779067105;0.2088599129608683;0.750051624124964;0.09953620789613643;0.8056671611288466;2.1039219784104186;30.770172806059225;635.5438119415755;5.4;0.2133007254158643;0.09332509042590936;0.11577997525680629;0.9472721560829607;0.13304564804981037;0.8878891220695504;14.55876730032677;52.58027773016296;91.41921795097235;114
P2044;7.5200625;9.8875625;;;;;13.0;129.4420162990101;51.446945337620576;7.602844797277884;0.7443601828832946;0.16914115587370346;5.542965187868506;0.7474899373170356;0.7474899373170356;0.21728843976333984;0.1196474918811232;0.11781004240139077;0.5749908912652157;0.08771912410838151;0.780903304059051;90.41843785242656;151.57257189109828;0.20501679404240206;0.11014683253459052;0.17391254211428797;0.44795398696302585;0.10738020611074953;0.7860557068225992;8.209274543668457;47.41328010042817;177.34512244321743;3.8;0.19877879110280805;0.1191727542409583;0.21545622183946367;0.677764766617352;0.16138248829347765;0.9336910066116683;25.446446635810616;70.08078382661296;81.10979303090603;116
P2045;10.6200625;9.0025625;1.084571000575988;149266.9918758699;0.4747169039639518;2.1082879325747985;14.0;122.7952969134011;67.62885145428447;12.178828249914009;0.8092751215533066;0.14338876282044566;4.773169847384569;0.8689983030965509;0.8689983030965509;0.2535188425721217;0.096888296174102;0.11285376328006154;0.8492259054804763;0.11664404179173689;0.8017617092250656;719.2909414556705;104.01216171082521;0.232383381958451;0.08479236343205851;0.2067730582336782;0.5521256153277515;0.09252207253526204;0.7773115483813723;2.5409560378933005;44.92860436531113;619.0482152864789;4.6;0.23918805424123113;0.07776726940098827;0.3172390300869338;0.6834296072085113;0.14261122917701607;0.87717060875805;19.082398350342135;69.42188873132234;99.00493449853641;105
P2046;9.7700625;9.1300625;;;;;16.0;108.45859682165498;53.82342552463824;54.9289956329302;0.8624835972736665;0.2885105260447058;4.401006437108163;0.8107975398215423;0.8107975398215423;0.21771534569895654;0.12395752398222812;0.04683549544606867;0.6795714223651428;0.08583719466506011;0.7677327112570811;139.91853765096874;134.8884243369974;0.19030420325397254;0.13061584621025304;0.2959027075314717;0.7699042172171522;0.09476431121547375;0.7650174329746148;5.370666954828776;44.96803163790998;219.18332660188517;6.0;0.1987343475993302;0.1426086489516987;0.5649561759396355;0.7253141349093492;0.14002369949565482;0.8830443421994734;21.287967558293786;55.73927111402006;69.95648466790216;133
P2047;;;0.893800649908628;224111.3478625035;0.3892293260646815;2.576290169337134;11.0;132.7649271953965;55.32439690644414;10.545887253343533;0.9541387149106759;0.21663420273037914;5.444598027612334;0.8146866943184132;0.8146866943184132;0.26585384512410476;0.13270156989016302;0.11098602334235202;0.9386422474200593;0.08439072114970678;0.7704277646394718;847.36583047832;156.61716815404145;0.2043156952619864;0.1339705615645065;0.15168595065581314;0.9209795209286072;0.09734710856107893;0.7211958813765054;2.1859726658323435;59.21454926620554;657.6816708222443;6.0;0.19463466996523396;0.12917683976679037;0.4124765168423345;0.9345866477261248;0.14727755173074522;0.9116967212456654;20.053873320638356;69.56922981360948;89.27870053741427;91
P2049;15.9175625;8.1150625;;;;;;;;;;;;;;0.35027019022170747;0.0954640070387962;0.45461961627193315;1.1723495547818947;0.1128504097874439;0.7827915521005763;533.6603264045347;122.88816618870646;0.27236258217864856;0.11240894527115022;0.43531967157904183;0.9153103479933343;0.13262132303774962;0.9223296695001337;0.7357436052668944;10.800596438877601;412.3351263114829;5.5;0.3040965352363869;0.08683529995160053;0.7275486240275424;1.2976419050347832;0.1733580141297032;0.7512849587835932;21.05804391528587;73.2474090994169;105.2394759099873;114
P2050;12.9150625;17.3675625;1.0384029384568012;220959.4725974932;0.4066946081932939;2.4749890321480175;15.0;944.5440847540488;76.89227072486985;2.008174548626443;0.7915572569930308;0.27622249020154976;4.577521323686956;0.7048279652257408;0.7048279652257408;0.17882961576670503;0.10195438401826284;0.03864691525709553;0.6228573608308949;0.07419955655901597;0.675696917182029;6412.792775717075;190.35338857549044;0.16001380520800468;0.10341451211433725;0.1559424631758782;0.5421989621184696;0.0815628512074244;0.7280250352588413;0.31723567695077326;37.6177093030841;3655.1345902572466;4.6;0.19843889615335805;0.0976664810770233;0.29944379727010745;0.7971106551424444;0.11302449769527068;0.8210819914344044;7.8054901166105335;64.80514649381465;213.99305552023858;106
P2054;12.1075625;9.0300625;1.0400243022278355;97113.89186598106;0.45792931613129717;2.18708447424634;28.0;81.47569441851061;24.95173028367741;12.032926717432572;0.681010382867005;0.31226472168505637;3.8530419925820483;0.6366622653540337;0.6366622653540337;0.202083531178782;0.1360033567265925;0.642511933489081;0.9006056361667522;0.08383615381604564;0.761857357882198;1068.0523283352388;122.14928815454842;0.1910723550880883;0.11946738154948029;0.7099866907077562;0.8673670359499537;0.09010129095895607;0.8111485166300991;1.2197742534811458;34.63774645575829;792.3166633767718;6.0;0.19861632492966802;0.10264500551036744;0.9257402000642786;0.9958602025614175;0.12417582421317759;0.8498589507254969;12.61535331778478;42.209406050163906;100.05898645149152;125
P2055;15.6200625;16.3900625;1.0071369674053223;206408.73043197521;0.40623648599446055;2.4724732900867092;18.0;115.55112381233737;79.95093919640222;62.15968548443988;0.5741443408560204;0.1971760646638678;4.4984157757067464;0.5673413760864574;0.5673413760864574;0.27545375606163947;0.18343798941021064;0.1294613635324612;0.8285765864886315;0.0821097267883641;0.7279407100481345;917.5076217728483;129.52458786454048;0.2174683110904375;0.14267061826971436;0.16121186722581166;0.7605192214047471;0.10313703367087217;0.775968665216838;0.9639775746489121;24.489044559363116;603.3506985255742;5.6;0.2084788396737637;0.13886347460966814;0.41115713270216997;0.6985391358477546;0.13862405038495473;0.8657242436002576;16.705660624794895;50.98932411026441;106.91224419025758;113
P2057;;;1.0793918429341625;388601.11106250685;0.4389572234236314;2.284837857718368;12.0;94.7075091010223;49.20877849459216;64.93800731720233;1.4527342201054136;0.12392937891709355;4.669331644478058;1.1149624741881807;1.1149624741881807;0.26969777112708354;0.10886766384829982;0.1917307683361476;1.0308752372581302;0.08003550287869432;0.6841204938119684;965.211732921683;177.1943030541405;0.23291647858859404;0.11084239036997134;0.11605385328859748;1.1033103561044417;0.08184172263128234;0.6880820506536751;3.0291247146698796;81.81717810403106;618.7009167256722;5.2;0.20023918676743588;0.10098502978359447;0.3053110573399579;1.1288570784976704;0.11810736684594832;0.818362051547506;18.468415557747768;57.32394870809407;77.99388554956295;130
P2059;10.665;9.352625;0.9541275430268013;125453.55258063984;0.4212667484452184;2.3850646774615125;16.0;60.45072826239167;77.31709674301729;45.11737768842614;1.0765806770097015;0.4226956451095143;4.411973139581193;0.9275093411908941;0.9275093411908941;0.24200766545872776;0.1128287483855187;0.10850008697625653;0.8438250463802225;0.07594869142608263;0.7432505658335953;534.4636150434724;126.15551218353065;0.1959207948270213;0.10894589222512227;0.14339219746819978;0.8351196280592961;0.09084214141433913;0.6789165111167824;3.396335139263178;52.71789299876061;412.98587036934913;5.8;0.23065595246294884;0.1175468657453803;0.17219253648698066;0.9985354014987875;0.15241427462226562;0.8902774222749803;19.80987302959579;54.06569693568435;69.47750018441808;115
P2060;28.8375625;16.4075625;;;;;16.0;75.13799603229312;54.359751134264336;17.64661395661292;0.9303018813069429;0.09881224642037834;4.6943123208854045;0.7647661595639326;0.7647661595639326;0.2861654863135121;0.18318967914313428;0.06030147476188791;1.011476835654984;0.06909937649580747;0.7643702037478521;778.5327506084066;149.59383095289598;0.2530830244694947;0.195956834408426;0.14367503940452675;0.7844935574563656;0.07353812467194008;0.6636368998674153;1.7077929227512634;36.8111655700156;577.7492128410773;5.0;0.2862217604886724;0.18370186411122094;0.4605685039297285;0.9043900793788741;0.11511003532242657;0.7871439591778685;23.72469645776819;67.07025259635235;74.37824686170568;119
P2061;10.8900625;12.5025625;;;;;13.0;104.27252342446542;45.515812003440786;10.833058627230354;1.0489506426006299;0.07033532640954836;4.917961344946643;0.9880167580697674;0.9880167580697674;0.2290984717838836;0.14355656865331104;0.042027159062840505;0.7270413013679506;0.08784002347501475;0.8908184355170526;975.7318443915395;158.30106157546317;0.1736503405608929;0.12306910481727418;0.17603073342433603;0.5975103412805987;0.09880299064554701;0.86049668559611;1.7787260636700288;30.86001297834152;708.1938391502157;4.2;0.20025880457395592;0.10548161498315868;0.09582005091421404;0.7461083669115901;0.1468412332844873;0.952808680461206;16.492058371758976;46.0814595596987;91.50481224104922;111
P2062;23.9775625;11.6000625;;;;;17.0;114.30585859288666;64.32548696403802;12.675356549992923;0.6952293294054415;0.39106869153468776;4.414985236718734;0.5977536584895471;0.5977536584895471;0.2163152337017757;0.12713409110752533;0.3033368780415371;0.6909792374840069;0.08388416573550805;0.7207195853467383;969.7746643900048;131.5629435745587;0.18624257614783685;0.12905103948698185;0.39125449572634785;0.6161036023225317;0.0929085461513974;0.7208510051851937;1.483284073093985;55.119745903212376;725.9073464184657;5.8;0.16682330697686928;0.10788591426108861;0.6142187313611638;0.702881499148553;0.1559037655911193;0.8053069384043607;19.24008221220226;72.37799937196274;94.80944691210556;178
P2063;12.6425625;13.2600625;1.1372386523387266;398514.5974632023;0.43448586517811916;2.3076576985252;19.0;117.82733431468617;68.06531434121993;11.984855282823757;0.9290759745824962;0.09911673551384188;4.2382953163586725;;;0.2727377362255597;0.09513098452810034;0.056624316623286416;0.49464708690817394;0.0889270141453499;0.7450467290167173;964.9492947700564;99.51717099077705;0.20282374029118921;0.08006251221171319;0.1712444203341087;0.4939326179191757;0.09712920276932506;0.7237722013773381;2.0040638418256393;28.56552823812391;645.3800670563331;3.6;0.21008970856127587;0.09145157745665046;0.30880817154271584;0.6829400008333454;0.1294707231765736;0.7755298264617957;19.764759307932508;67.96574353731457;103.08521765706186;103
P2065;16.3225625;18.6850625;0.9396615015550926;125116.48836549695;0.43407873608374137;2.318066423698376;13.0;115.93609806123627;40.677678829951766;11.33012533154324;0.9349276612818214;0.11622193868523002;5.214323460390201;0.6870593265033049;0.6870593265033049;0.23057291255218107;0.11471369662685689;0.1464645764405246;1.0663226887125805;0.08922011636835855;0.7388832816254636;1264.606435947704;161.71156279433282;0.21937253236786317;0.09699184092831703;0.22138366155261338;0.9388714412449417;0.09857704350216093;0.7752474180193699;0.6790515146350156;18.95588345442289;890.7353259777483;3.8;0.20266585325155465;0.0960046332489147;0.2790404107429481;0.9660829669599689;0.15429797696212788;0.8500463807957409;23.51470228366019;86.32603850639352;97.37700216650204;105
P2067;13.4925625;13.0075625;0.9930181816730912;233939.32812429618;0.4402897465985409;2.2766539069678315;13.0;113.16317217180938;50.54113612262242;65.28059957810272;0.7345400022280212;0.13114651641381228;4.339405731178357;0.6198703103690151;0.6198703103690151;0.2896579910133923;0.11986183589805546;0.044552281973712186;0.3602856147051972;0.09182269456964982;0.8106974688405714;964.0455393916606;154.37554891718997;0.25874013642791577;0.09483786898125901;0.2506528552784643;0.591097250502036;0.10746333608665366;0.8264353239937259;3.1488925231150495;71.81074985185779;636.3342248533203;6.2;0.25593546983089027;0.09610401298438337;0.07587087477531455;0.6181755182169665;0.11740544877454073;0.9358550352257557;19.744997253448602;65.24354917777084;86.17670312016924;135
P2069;7.8525625;7.7075;0.9541300599452707;141488.22969424966;0.39845180015708614;2.512822417824119;21.0;109.77038272390105;40.563189844179135;38.88627934024178;1.380493424290801;0.3011130231428609;3.7406982608832813;0.8745834694185479;0.8745834694185479;0.2842893869378682;0.15959123073283568;0.3975479874234398;0.7241239654263087;0.1091056336919554;0.6968326014825906;1539.6904082201424;126.2645430660812;0.28603828964594924;0.14118627488063665;0.3004666155534437;1.1195229119503511;0.10492163066573353;0.7439464378708084;1.0686769561476273;37.870478951172515;1087.6722432146428;3.6;0.2630267666262102;0.1371196215300922;0.8044349280847946;0.9908294399360533;0.13089831136661265;0.7871751350826788;10.689015428538605;38.48813783564362;106.09928450296746;132
P2070;30.0450625;25.6250625;;;;;11.0;121.18977729252107;31.79629175747378;10.077270700737069;1.127872637220257;0.06629346715431388;4.613522922433833;0.7600559721888442;0.7600559721888442;0.21328830896922635;0.09631046685993645;0.14749740126968994;0.8259344307782968;0.09535286535078949;0.8177458403237623;1041.7910681712567;117.68199747848666;0.13336210772184048;0.0859399410604161;0.20135189042564217;0.5600027228448112;0.11429765247073856;0.7223329610699987;1.4003469526158105;41.48212849816575;692.321831602169;3.8;0.18184252559416167;0.09443641697833663;0.9045147258501255;0.732911412938366;0.1504131581765992;0.863140933738346;21.641094976575708;59.27023522874606;113.89851029750471;101
P2072;8.2450625;15.3675625;1.0798268008911351;242840.80578928321;0.43498703794992316;2.305992553143527;17.0;93.83262709291648;53.76313976736241;54.41229268365137;1.2902476776874137;0.24227181506764625;3.8019807571179616;1.0243455222785518;1.0243455222785518;0.3600019274619042;0.11224111738614732;0.18530298189427685;1.082887686394424;0.10330506146614556;0.8366945449575531;962.4909777063074;138.34390424090086;0.3381710005682394;0.12566767428288256;0.19023452301834393;1.1273244168459748;0.13692204314890968;0.8432454735287509;1.8006768401535507;37.74952309760329;578.6543494488438;6.4;0.34810209634897277;0.11413265952100993;0.29696349533658123;1.1928318157063937;0.19243418456840664;0.94521288263037;18.124431091954847;59.81202656179355;106.31261585323824;127
P2074;23.4950625;6.3275625;1.093493194405732;240840.98984485614;0.44467102624648835;2.254126988371599;16.0;82.07202413190635;25.194073094304564;9.752647692328802;0.8152505585935642;0.36925326142688325;4.189891861877783;0.914375878744629;0.914375878744629;0.3936661484445523;0.19111689545478905;0.19064594890513373;0.970060520478674;0.11132935967000347;0.8030859364197009;824.7678250382405;131.1966598057923;0.29565931970406645;0.147900945764262;0.16640076761651024;0.9641571133658073;0.11058282853601135;0.8792173442906556;2.4873595678893015;41.9911838537822;538.983062021369;6.4;0.30338780133854076;0.16203980564311163;0.22567127061210815;0.9094847737127297;0.16794594286074485;0.9400266397156013;18.361813480340786;52.080418090023;74.54580603824115;141
P2075;14.5025625;13.6150625;1.0803470202759207;273680.8688489957;0.46426895134994267;2.161167056130827;14.0;103.60884358662081;46.27212184992087;9.718816669329751;0.811284538285729;0.170619285504749;4.316790804198724;0.7611654694247014;0.7611654694247014;0.2430695681260342;0.12252589520707002;0.10644860439906281;0.7056776329185201;0.06471062675606003;0.6753912419624661;908.3791272870236;181.01728105650238;0.20313767874533487;0.09001959409196314;0.16408076666275234;0.8823559342175358;0.07933610963976327;0.7441034046490971;1.5063163954162149;33.55298479291794;619.9979594801373;5.6;0.2356632221901925;0.11570944834083456;0.1545965798452284;0.7714857161582349;0.14768745932408972;0.7693927051893681;17.317398755213855;54.66485472530144;82.55317987827463;122
P2087;14.5000625;15.9550625;;;;;15.0;92.70619020780258;35.97095345508502;9.82186150376276;1.0852132311762999;0.28919970816091123;4.240066544676838;1.2065905044619714;1.2065905044619714;0.34205766490599376;0.14737533465540117;0.06766989164250002;1.1866427453163726;0.07708866758240378;0.7725627090095755;719.435923069104;119.11541075642587;0.32274255782753114;0.1488290498078087;0.22855908352426044;1.3599354396003454;0.09500671581774076;0.7602528472226953;1.9900576165906128;41.17339125829927;540.9446535161453;5.2;0.35103341467421756;0.1687495740089456;0.24982867165982686;1.216104966232408;0.12437747418654489;0.7743762069328953;20.221233260733765;61.22442361593781;79.93103717178482;140
P2089;9.1625625;10.9025625;;;;;14.0;110.32326321497044;45.1293237182802;67.43625934055835;1.2359444194999136;0.4886614955365389;4.548205286923447;1.1550487930908093;1.1550487930908093;0.2925523852693732;0.15602628207544875;0.17360230618380518;1.108042524247636;0.0840147252611858;0.7092023943750073;888.9408377056776;173.57456536449791;0.25410323109682864;0.15658533197089433;0.4083741596984784;1.014698382810519;0.11162590866362407;0.7364315199943026;2.26370707094188;47.67087262085717;632.4759238215968;5.2;0.2892735811599017;0.15682924688704875;0.409162863224385;1.1237322552305844;0.14770679996190744;0.8151477088449451;23.41053165288516;68.46376115656211;79.11911487758186;113
P2090;6.0425625;6.0150625;;;;;15.0;107.9487763812127;65.00497694354723;62.67059826241667;1.0715632661011771;0.15634299833620507;3.8710237652006225;0.7928689373144542;0.7928689373144542;0.23926483212839375;0.18110676548138158;0.14652583710332662;0.8158778766468995;0.0868590284836414;0.7299879750551448;871.5923534245998;101.47180929743494;0.22064586617988774;0.1483510096658524;0.2587391006741863;0.7339415912401808;0.11508324117627414;0.8002228892686274;2.5187369139691995;40.58907483714537;536.0071198668396;6.0;0.23663672016758097;0.15729313915442228;0.23908292294084793;0.8596859612164968;0.1372721031489786;0.8403596952093221;14.151356520197034;45.42155369498098;89.93411217196152;112
P2093;14.1825625;16.5075625;1.0578441487987056;111204.76288564116;0.4473809648020941;2.242215624680728;14.0;101.2711520526324;62.229456716675905;14.720247765902009;0.6643282420238021;0.1667634078427145;4.450619479701483;0.7019761837785292;0.7019761837785292;0.20321990318898817;0.13550068379782507;0.3445571548439718;0.67172891885191;0.07897540920337626;0.7360575857544711;906.7781022964207;142.28888577912244;0.18378835706859914;0.14309100232819966;0.37880872825298434;0.6674331698541252;0.08699520968758098;0.7004918215309888;1.839453143350775;37.204586375341194;653.0329059904482;5.8;0.1994067474891439;0.14221833857083094;0.5867735313325403;0.7085390835839418;0.1232424017437171;0.8510312467794421;19.15758808570149;58.907533023920024;85.52552097969495;112
P2094;18.5000625;17.7625;;;;;21.0;121.7755869943637;100.77908833916962;18.65435103154548;0.8181001111397351;0.08167356435164913;4.859645488634812;0.7169456883027637;0.7169456883027637;0.30024379928622;0.1584087936426347;0.05042356367705927;1.0909193368579235;0.09714280005687871;0.8416349976774324;899.919316852217;134.17304612957304;0.24843359331482356;0.14046225309015753;0.16781526150905796;1.0701801305337355;0.12489178744804479;0.8205478626187597;3.1631594055269003;58.8470705328945;677.9591591857763;6.6;0.287802792746243;0.1702158559185903;0.17823657838305623;0.923303407309302;0.15027248179608854;0.9061396341666514;21.8988153622443;75.07512023749726;100.10516643015801;134
P2096;8.6800625;11.0075625;;;;;13.0;130.5822540731944;61.204485141176754;59.19963978297007;;;5.1459708765436085;0.5015923445805236;0.5015923445805236;0.26870927465280325;0.13382854040032724;0.2097751656515659;0.9100975369151056;0.09263325892630234;0.836330843900203;1139.341212944983;136.8964608343611;0.2505700394936243;0.14200187830593;0.22722572310039357;0.6306371704773494;0.11505620369146623;0.7608480197503;1.6573883842683732;40.4602063675262;729.7836547665902;5.0;0.238697762353242;0.1392561743230491;0.5629856951676995;0.7293019943521443;0.12438798884475098;0.818652903179224;13.30976556821562;54.948121246463785;116.6395067832975;78
P2099;10.8200625;10.1675625;0.930989370498087;240745.66933066782;0.40664380736973005;2.504587911312444;18.0;121.63193981810552;47.453982612564175;61.71743292892037;0.55949866829992;0.15083191991779443;4.040044980960495;0.7566857475758397;0.7566857475758397;0.23501858096033978;0.09958192673776987;0.049000329692535136;0.7685266583052821;0.07262210203469283;0.7521645849394056;1113.2921899597015;132.0903393090559;0.18224577016985477;0.11917237370344869;0.08267464263981904;0.6288924416328182;0.07504109610614654;0.7280051346571452;1.5041236750742075;48.20220319092585;772.5552466100271;6.6;0.17715051323191233;0.08627452900832315;0.18703199520525815;0.7134187675231788;0.12188065522424146;0.8365201075832452;17.0583830766335;58.45604158707367;82.4426380504639;129
P2102;10.3700625;8.4050625;;;;;13.0;108.02016734411575;33.491253898591275;5.7905397285471345;0.7695690593244301;0.1607679298389193;4.808321662931195;0.5755368507899874;0.5755368507899874;0.2464214783207157;0.1678801614901337;0.06675127460905084;0.6366068346705489;0.10602928749929139;0.7464598211732683;857.3007845578768;120.06062603533681;0.20976824660280333;0.18186915793945446;0.13079911831385313;0.5523208046316636;0.11299469256722883;0.7665731107973661;1.6664254974368187;41.58365362121005;589.8596961530764;6.0;0.19255734705508445;0.1662466248321247;0.13611105268168203;0.501759603504553;0.16218614569471648;0.8557946078551162;16.602294389047994;56.50551785882088;86.08826937356828;117
P2104;12.5650625;9.0175625;1.0174938319040767;119841.09180261576;0.42040808875018715;2.396570453137933;12.0;116.2874592161543;38.498247527690665;8.149327438809536;0.6990446521609086;0.1158367996042615;5.029354115255572;0.7898315473110668;0.7898315473110668;0.18871161576155218;0.07996223930119825;0.08758479042044037;0.4678481772897153;0.08480781710368662;0.7331845176329073;1110.6555368076556;158.4824291016597;0.17767654341636208;0.08088162093569902;0.15529490739964674;0.6186385730375784;0.1050986399157183;0.7279143559253776;1.8698540296680761;47.967840787957;673.3350073263512;4.8;0.19693401275119118;0.09087253660894891;0.310658192924123;0.7806130590555693;0.1335429826482955;0.8195135096343954;21.379158168783118;90.7750137844904;96.85761081152401;127
P2105;17.9375625;15.3875625;1.1244488034126001;;;;13.0;108.99668961571348;61.643395809105236;64.14834652511946;0.8816218680214424;0.163850442396526;4.301881937464596;0.8857562766692547;0.8857562766692547;0.3034436628690257;0.07909758677801869;0.07913817447467797;0.8365723875468731;0.0662852387850513;0.8975163364495838;920.2308076768511;129.5774243779869;0.2673012121659962;0.10443397814301161;0.13745021097960952;0.7385499825206253;0.08567395335890546;0.7744083442167194;2.1541963242890514;39.62690423884594;571.0623783467297;5.2;0.1860239821955934;0.07344361727906172;0.21438587739972315;0.7288799317941115;0.12730659130377034;0.8260033005127189;16.728501808452982;46.66906733885488;84.39615000317376;117
P2107;8.4375625;12.5900625;1.2496101192470166;518260.17195259273;0.46739250072774163;2.1452510956794324;20.0;104.50636118394578;77.64843860583308;60.9535456791973;0.8661675266923122;0.0734426719289024;4.40709436356658;0.7935383353078027;0.7935383353078027;0.2668542308477529;0.11721309342200632;0.040599561479657556;0.79250115689355;0.07451829288534025;0.7283875859571711;1012.4637308601561;162.51386968361626;0.23408930245399162;0.10593885148232118;0.0474693074372867;1.1025113951911878;0.10861158094614665;0.7076196874474675;2.051580128575332;40.900429486608445;692.9187678101173;5.8;0.20333181751921647;0.09904298872529833;0.2366817683372735;0.9662807150576415;0.1616661218340995;0.95054673754343;22.421869070994113;70.45999511198917;100.32742777088473;166
P2111;9.7575625;5.4500625;0.9419972477434663;256189.35368819424;0.40002232277724875;2.512591554537366;15.0;41.32260637613953;49.35700927371932;28.410064585697686;0.8688937422635953;0.274275755438567;4.886151879253441;0.8830400290912568;0.8830400290912568;0.24669033035160398;0.17382579572697904;0.21030482271002482;0.8151435712679422;0.09006746369806637;0.6811911738106627;523.2396510530034;149.25355808704444;0.2640511227344667;0.1860175134170367;0.20202556915411396;0.866313056953436;0.09534584669099168;0.7070207405765435;3.416842338819459;53.432243033182694;397.1793276645921;5.4;0.2693533726760325;0.18213029203011447;0.38652120675162494;1.0031811980266887;0.13035583243593615;0.8401776156257591;17.86224825478036;51.3874938205909;65.83645378300275;127
P2112;17.5350625;10.3325625;0.7694957307317236;746623.2369252146;0.38163313197689186;2.622883322946857;19.0;104.6494240545099;60.9610152353691;49.85072233162648;1.0095880666163657;0.14821750822987112;3.7605342927506995;0.7452767579795802;0.7452767579795802;0.310292722347312;0.19554720101010814;0.24118515478606223;0.6228058163879993;0.1103133378507728;0.8448103143146243;1096.9301048926059;120.39410526304607;0.2685272259912227;0.13786126323143516;0.20009735609438833;0.7350392956551237;0.12039137440889805;0.8107923449167875;2.570600648672418;42.99821262191129;675.3116240554415;7.2;0.2893175164158141;0.11847359647170698;0.4172985110099476;0.8860446206666361;0.1644629291934745;1.011852717601031;17.571396166650935;54.08924317825895;89.33683233555783;153
P2113;6.895;12.2650625;;;;;15.0;109.85357458634593;57.57874820747978;46.366623570806034;0.6350678667132746;0.40918476926569847;4.370308769663556;0.43823251629520654;0.43823251629520654;0.18383261646005564;0.17620573641784448;0.08473582067869694;0.37831904104180636;0.11166166818982318;0.6690349406951024;1324.9227603272905;117.91421332054719;0.17142568563104252;0.1543462292755918;0.2456084881678695;0.6032105398190876;0.10448683469911821;0.7682988889129194;1.9981346473885981;33.21387109400185;720.6473903288039;4.6;0.1670037457981024;0.16156625837406507;0.4974249578663156;0.6482107594840264;0.15445875216008323;0.8153082469766301;17.69460679879244;53.999704689114985;110.59148346114958;91
